"","primer","sample","reads","Phylum","Class","Order","Family","Genus","genus","Species","amplicon","id","species_name","level_taxon","target","all_reads","reads_unass","assigned_reads","prop_reads_ass","prop_tot_reads"
"844","coi_NS","538_3",27,"Chordata","Actinopteri","Gadiformes","Gadidae","Gadus","Gadus","morhua","short","94","Gadus morhua","species","Roundfish",65994,63400,2594,0.0104086353122591,0.000409128102554778
"845","coi_NS","538_3",233,"Chordata","Actinopteri","Gadiformes","Gadidae","Pollachius","Pollachius","virens","short","94","Pollachius virens","species","Roundfish",65994,63400,2594,0.08982266769468,0.00353062399612086
"846","coi_NS","538_3",1234,"Chordata","Chondrichthyes","Squaliformes","Etmopteridae","Etmopterus","Etmopterus","spinax","short","94","Etmopterus spinax","species","Roundfish",65994,63400,2594,0.475713184271396,0.0186986695760221
"847","coi_NS","538_3",2,"Chordata","Actinopteri","Pleuronectiformes","Pleuronectidae","Hippoglossoides","Hippoglossoides","platessoides","short","94","Hippoglossoides platessoides","species","Roundfish",65994,63400,2594,0.000771010023130301,3.0305785374428e-05
"848","coi_NS","538_3",11,"Chordata","Actinopteri","Gadiformes","Merlucciidae","Merluccius","Merluccius","merluccius","short","94","Merluccius merluccius","species","Roundfish",65994,63400,2594,0.00424055512721665,0.000166681819559354
"849","coi_NS","538_3",4,"Chordata","Actinopteri","Gadiformes","Gaidropsaridae","Enchelyopus","Enchelyopus","cimbrius","short","94","Enchelyopus cimbrius","species","Roundfish",65994,63400,2594,0.0015420200462606,6.0611570748856e-05
"850","coi_NS","538_3",2,"Chordata","Actinopteri","Pleuronectiformes","Pleuronectidae","Glyptocephalus","Glyptocephalus","cynoglossus","short","94","Glyptocephalus cynoglossus","species","Roundfish",65994,63400,2594,0.000771010023130301,3.0305785374428e-05
"851","coi_NS","538_3",13,"Chordata","Actinopteri","Lophiiformes","Lophiidae","Lophius","Lophius","piscatorius","short","94","Lophius piscatorius","species","Roundfish",65994,63400,2594,0.00501156515034695,0.000196987604933782
"852","coi_NS","538_3",88,"Chordata","Chondrichthyes","Rajiformes","Rajidae","Amblyraja","Amblyraja","radiata","short","94","Amblyraja radiata","species","Roundfish",65994,63400,2594,0.0339244410177332,0.00133345455647483
"853","coi_NS","538_3",4,"Chordata","Actinopteri","Gadiformes","Phycidae","Phycis","Phycis","blennoides","short","94","Phycis blennoides","species","Roundfish",65994,63400,2594,0.0015420200462606,6.0611570748856e-05
"854","coi_NS","538_3",3,"Chordata","Actinopteri","Gadiformes","Gadidae","Trisopterus","Trisopterus","esmarkii","short","94","Trisopterus esmarkii","species","Roundfish",65994,63400,2594,0.00115651503469545,4.5458678061642e-05
"855","coi_NS","564_1",5623,"Chordata","Actinopteri","Gadiformes","Gadidae","Melanogrammus","Melanogrammus","aeglefinus","short","94","Melanogrammus aeglefinus","species","Roundfish",75130,66643,8487,0.662542712383646,0.0748436044190071
"856","coi_NS","564_1",676,"Chordata","Actinopteri","Gadiformes","Gadidae","Merlangius","Merlangius","merlangus","short","94","Merlangius merlangus","species","Roundfish",75130,66643,8487,0.0796512312949216,0.00899773725542393
"857","coi_NS","564_1",89,"Chordata","Myxini","Myxiniformes","Myxinidae","Myxine","Myxine","glutinosa","short","94","Myxine glutinosa","species","Roundfish",75130,66643,8487,0.0104866266053965,0.00118461333688274
"858","coi_NS","564_1",117,"Chordata","Actinopteri","Pleuronectiformes","Pleuronectidae","Pleuronectes","Pleuronectes","platessa","short","94","Pleuronectes platessa","species","Roundfish",75130,66643,8487,0.0137857900318134,0.00155730067882337
"859","coi_NS","564_1",645,"Chordata","Actinopteri","Gadiformes","Lotidae","Molva","Molva","molva","short","94","Molva molva","species","Roundfish",75130,66643,8487,0.0759985860728172,0.0085851191268468
"860","coi_NS","564_1",168,"Chordata","Actinopteri","Gadiformes","Gadidae","Gadus","Gadus","morhua","short","94","Gadus morhua","species","Roundfish",75130,66643,8487,0.0197949805585012,0.00223612405164382
"861","coi_NS","564_1",87,"Chordata","Actinopteri","Perciformes","Zoarcidae","Lycodes","Lycodes","vahlii","short","94","Lycodes vahlii","species","Roundfish",75130,66643,8487,0.0102509720749381,0.00115799281245841
"862","coi_NS","564_1",496,"Chordata","Actinopteri","Gadiformes","Gadidae","Pollachius","Pollachius","virens","short","94","Pollachius virens","species","Roundfish",75130,66643,8487,0.0584423235536703,0.00660189005723413
"863","coi_NS","564_1",1,"Chordata","Actinopteri","Pleuronectiformes","Pleuronectidae","Limanda","Limanda","limanda","short","94","Limanda limanda","species","Roundfish",75130,66643,8487,0.000117827265229174,1.33102622121656e-05
"864","coi_NS","564_1",1,"Chordata","Chondrichthyes","Rajiformes","Rajidae","Raja","Raja","clavata","short","94","Raja clavata","species","Roundfish",75130,66643,8487,0.000117827265229174,1.33102622121656e-05
"865","coi_NS","564_1",346,"Chordata","Actinopteri","Pleuronectiformes","Pleuronectidae","Hippoglossoides","Hippoglossoides","platessoides","short","94","Hippoglossoides platessoides","species","Roundfish",75130,66643,8487,0.0407682337692942,0.00460535072540929
"866","coi_NS","564_1",20,"Chordata","Actinopteri","Gadiformes","Merlucciidae","Merluccius","Merluccius","merluccius","short","94","Merluccius merluccius","species","Roundfish",75130,66643,8487,0.00235654530458348,0.000266205244243312
"867","coi_NS","564_1",18,"Chordata","Actinopteri","Gadiformes","Gaidropsaridae","Enchelyopus","Enchelyopus","cimbrius","short","94","Enchelyopus cimbrius","species","Roundfish",75130,66643,8487,0.00212089077412513,0.00023958471981898
"868","coi_NS","564_1",6,"Chordata","Actinopteri","Pleuronectiformes","Pleuronectidae","Glyptocephalus","Glyptocephalus","cynoglossus","short","94","Glyptocephalus cynoglossus","species","Roundfish",75130,66643,8487,0.000706963591375044,7.98615732729935e-05
"869","coi_NS","564_1",80,"Chordata","Actinopteri","Lophiiformes","Lophiidae","Lophius","Lophius","piscatorius","short","94","Lophius piscatorius","species","Roundfish",75130,66643,8487,0.00942618121833392,0.00106482097697325
"870","coi_NS","564_1",78,"Chordata","Chondrichthyes","Rajiformes","Rajidae","Amblyraja","Amblyraja","radiata","short","94","Amblyraja radiata","species","Roundfish",75130,66643,8487,0.00919052668787558,0.00103820045254892
"871","coi_NS","564_1",2,"Chordata","Actinopteri","Gadiformes","Phycidae","Phycis","Phycis","blennoides","short","94","Phycis blennoides","species","Roundfish",75130,66643,8487,0.000235654530458348,2.66205244243312e-05
"872","coi_NS","564_1",21,"Chordata","Actinopteri","Gadiformes","Gadidae","Trisopterus","Trisopterus","esmarkii","short","94","Trisopterus esmarkii","species","Roundfish",75130,66643,8487,0.00247437256981265,0.000279515506455477
"873","coi_NS","564_1",11,"Chordata","Actinopteri","Clupeiformes","Clupeidae","Clupea","Clupea","harengus","short","94","Clupea harengus","species","Roundfish",75130,66643,8487,0.00129609991752091,0.000146412884333821
"874","coi_NS","564_1",1,"Chordata","Actinopteri","Gadiformes","Gadidae","Pollachius","Pollachius","pollachius","short","94","Pollachius pollachius","species","Roundfish",75130,66643,8487,0.000117827265229174,1.33102622121656e-05
"875","coi_NS","564_1",1,"Chordata","Actinopteri","Carangiformes","Carangidae","Trachurus","Trachurus","trachurus","short","94","Trachurus trachurus","species","Roundfish",75130,66643,8487,0.000117827265229174,1.33102622121656e-05
"876","coi_NS","549_3",476,"Chordata","Actinopteri","Gadiformes","Gadidae","Melanogrammus","Melanogrammus","aeglefinus","short","94","Melanogrammus aeglefinus","species","Nephrops",57745,40474,17271,0.0275606508019223,0.00824313793402026
"877","coi_NS","549_3",5600,"Chordata","Actinopteri","Gadiformes","Gadidae","Merlangius","Merlangius","merlangus","short","94","Merlangius merlangus","species","Nephrops",57745,40474,17271,0.324242950610851,0.0969780933414148
"878","coi_NS","549_3",57,"Chordata","Myxini","Myxiniformes","Myxinidae","Myxine","Myxine","glutinosa","short","94","Myxine glutinosa","species","Nephrops",57745,40474,17271,0.0033003300330033,0.000987098450082258
"879","coi_NS","549_3",1026,"Chordata","Actinopteri","Pleuronectiformes","Pleuronectidae","Pleuronectes","Pleuronectes","platessa","short","94","Pleuronectes platessa","species","Nephrops",57745,40474,17271,0.0594059405940594,0.0177677721014806
"880","coi_NS","549_3",146,"Chordata","Actinopteri","Gadiformes","Lotidae","Molva","Molva","molva","short","94","Molva molva","species","Nephrops",57745,40474,17271,0.00845347692664003,0.00252835743354403
"881","coi_NS","549_3",275,"Chordata","Actinopteri","Gadiformes","Gadidae","Gadus","Gadus","morhua","short","94","Gadus morhua","species","Nephrops",57745,40474,17271,0.0159226448960686,0.00476231708373019
"882","coi_NS","549_3",5099,"Chordata","Actinopteri","Perciformes","Zoarcidae","Lycodes","Lycodes","vahlii","short","94","Lycodes vahlii","species","Nephrops",57745,40474,17271,0.295234786636558,0.0883020174906918
"883","coi_NS","549_3",695,"Chordata","Actinopteri","Pleuronectiformes","Pleuronectidae","Limanda","Limanda","limanda","short","94","Limanda limanda","species","Nephrops",57745,40474,17271,0.0402408661918823,0.0120356740843363
"884","coi_NS","549_3",587,"Chordata","Chondrichthyes","Rajiformes","Rajidae","Raja","Raja","clavata","short","94","Raja clavata","species","Nephrops",57745,40474,17271,0.0339876092872445,0.0101653822841804
"885","coi_NS","549_3",619,"Arthropoda","Malacostraca","Decapoda","Nephropidae","Nephrops","Nephrops","norvegicus","short","94","Nephrops norvegicus","species","Nephrops",57745,40474,17271,0.0358404261478779,0.01071954281756
"886","coi_NS","549_3",1642,"Chordata","Actinopteri","Pleuronectiformes","Pleuronectidae","Hippoglossoides","Hippoglossoides","platessoides","short","94","Hippoglossoides platessoides","species","Nephrops",57745,40474,17271,0.095072665161253,0.0284353623690363
"887","coi_NS","549_3",177,"Chordata","Actinopteri","Gadiformes","Gadidae","Trisopterus","Trisopterus","minutus","short","94","Trisopterus minutus","species","Nephrops",57745,40474,17271,0.0102483932603787,0.00306520045025543
"888","coi_NS","549_3",70,"Chordata","Actinopteri","Gadiformes","Gaidropsaridae","Enchelyopus","Enchelyopus","cimbrius","short","94","Enchelyopus cimbrius","species","Nephrops",57745,40474,17271,0.00405303688263563,0.00121222616676769
"889","coi_NS","549_3",35,"Chordata","Actinopteri","Pleuronectiformes","Pleuronectidae","Glyptocephalus","Glyptocephalus","cynoglossus","short","94","Glyptocephalus cynoglossus","species","Nephrops",57745,40474,17271,0.00202651844131782,0.000606113083383843
"890","coi_NS","549_3",16,"Chordata","Actinopteri","Lophiiformes","Lophiidae","Lophius","Lophius","piscatorius","short","94","Lophius piscatorius","species","Nephrops",57745,40474,17271,0.000926408430316716,0.000277080266689757
"891","coi_NS","549_3",101,"Chordata","Actinopteri","Gadiformes","Gadidae","Trisopterus","Trisopterus","esmarkii","short","94","Trisopterus esmarkii","species","Nephrops",57745,40474,17271,0.00584795321637427,0.00174906918347909
"892","coi_NS","549_3",6,"Chordata","Actinopteri","Clupeiformes","Clupeidae","Clupea","Clupea","harengus","short","94","Clupea harengus","species","Nephrops",57745,40474,17271,0.000347403161368768,0.000103905100008659
"893","coi_NS","549_3",116,"Chordata","Actinopteri","Pleuronectiformes","Pleuronectidae","Microstomus","Microstomus","kitt","short","94","Microstomus kitt","species","Nephrops",57745,40474,17271,0.00671646111979619,0.00200883193350074
"894","coi_NS","549_3",21,"Chordata","Actinopteri","Perciformes","Triglidae","Eutrigla","Eutrigla","gurnardus","short","94","Eutrigla gurnardus","species","Nephrops",57745,40474,17271,0.00121591106479069,0.000363667850030306
"895","coi_NS","549_3",2,"Chordata","Actinopteri","Syngnathiformes","Mullidae","Mullus","Mullus","surmuletus","short","94","Mullus surmuletus","species","Nephrops",57745,40474,17271,0.000115801053789589,3.46350333362196e-05
"896","coi_NS","549_3",78,"Chordata","Actinopteri","Syngnathiformes","Callionymidae","Callionymus","Callionymus","maculatus","short","94","Callionymus maculatus","species","Nephrops",57745,40474,17271,0.00451624109779399,0.00135076630011256
"897","coi_NS","549_3",86,"Chordata","Chondrichthyes","Rajiformes","Rajidae","Leucoraja","Leucoraja","naevus","short","94","Leucoraja naevus","species","Nephrops",57745,40474,17271,0.00497944531295235,0.00148930643345744
"898","coi_NS","549_3",143,"Chordata","Chondrichthyes","Carcharhiniformes","Scyliorhinidae","Scyliorhinus","Scyliorhinus","canicula","short","94","Scyliorhinus canicula","species","Nephrops",57745,40474,17271,0.00827977534595565,0.0024764048835397
"899","coi_NS","549_3",53,"Chordata","Actinopteri","Pleuronectiformes","Scophthalmidae","Scophthalmus","Scophthalmus","rhombus","short","94","Scophthalmus rhombus","species","Nephrops",57745,40474,17271,0.00306872792542412,0.000917828383409819
"900","coi_NS","549_3",87,"Chordata","Actinopteri","Gobiiformes","Gobiidae","Lesueurigobius","Lesueurigobius","friesii","short","94","Lesueurigobius friesii","species","Nephrops",57745,40474,17271,0.00503734583984714,0.00150662395012555
"901","coi_NS","549_3",27,"Chordata","Actinopteri","Gadiformes","Gadidae","Pollachius","Pollachius","pollachius","short","94","Pollachius pollachius","species","Nephrops",57745,40474,17271,0.00156331422615946,0.000467572950038964
"902","coi_NS","549_3",5,"Chordata","Actinopteri","Perciformes","Sebastidae","Helicolenus","Helicolenus","dactylopterus","short","94","Helicolenus dactylopterus","species","Nephrops",57745,40474,17271,0.000289502634473974,8.6587583340549e-05
"903","coi_NS","549_3",19,"Chordata","Actinopteri","Syngnathiformes","Callionymidae","Callionymus","Callionymus","lyra","short","94","Callionymus lyra","species","Nephrops",57745,40474,17271,0.0011001100110011,0.000329032816694086
"904","coi_NS","549_3",6,"Chordata","Actinopteri","Pleuronectiformes","Soleidae","Solea","Solea","solea","short","94","Solea solea","species","Nephrops",57745,40474,17271,0.000347403161368768,0.000103905100008659
"905","coi_NS","569_2",3453,"Chordata","Actinopteri","Gadiformes","Gadidae","Melanogrammus","Melanogrammus","aeglefinus","short","94","Melanogrammus aeglefinus","species","Nephrops",34022,29916,4106,0.840964442279591,0.101493151490212
"906","coi_NS","569_2",150,"Chordata","Actinopteri","Gadiformes","Gadidae","Merlangius","Merlangius","merlangus","short","94","Merlangius merlangus","species","Nephrops",34022,29916,4106,0.0365319045299562,0.00440891188054788
"907","coi_NS","569_2",69,"Chordata","Myxini","Myxiniformes","Myxinidae","Myxine","Myxine","glutinosa","short","94","Myxine glutinosa","species","Nephrops",34022,29916,4106,0.0168046760837798,0.00202809946505203
"908","coi_NS","569_2",59,"Chordata","Actinopteri","Pleuronectiformes","Pleuronectidae","Pleuronectes","Pleuronectes","platessa","short","94","Pleuronectes platessa","species","Nephrops",34022,29916,4106,0.0143692157817828,0.00173417200634883
"909","coi_NS","569_2",76,"Chordata","Actinopteri","Gadiformes","Lotidae","Molva","Molva","molva","short","94","Molva molva","species","Nephrops",34022,29916,4106,0.0185094982951778,0.00223384868614426
"910","coi_NS","569_2",20,"Chordata","Actinopteri","Gadiformes","Gadidae","Gadus","Gadus","morhua","short","94","Gadus morhua","species","Nephrops",34022,29916,4106,0.00487092060399415,0.000587854917406384
"911","coi_NS","569_2",30,"Chordata","Actinopteri","Perciformes","Zoarcidae","Lycodes","Lycodes","vahlii","short","94","Lycodes vahlii","species","Nephrops",34022,29916,4106,0.00730638090599123,0.000881782376109576
"912","coi_NS","569_2",16,"Chordata","Actinopteri","Gadiformes","Gadidae","Pollachius","Pollachius","virens","short","94","Pollachius virens","species","Nephrops",34022,29916,4106,0.00389673648319532,0.000470283933925107
"913","coi_NS","569_2",4,"Chordata","Chondrichthyes","Squaliformes","Etmopteridae","Etmopterus","Etmopterus","spinax","short","94","Etmopterus spinax","species","Nephrops",34022,29916,4106,0.000974184120798831,0.000117570983481277
"914","coi_NS","569_2",1,"Chordata","Actinopteri","Pleuronectiformes","Pleuronectidae","Limanda","Limanda","limanda","short","94","Limanda limanda","species","Nephrops",34022,29916,4106,0.000243546030199708,2.93927458703192e-05
